BankID,Station ID,Star_year,End_year,Lat,Long,Long 2,Elev,Station name,ISPD directory,ISPD_path_directory,source_path_name,Source_name,Source_Contact,Source_ID
1000,101850-99999,1937,1941,54.1,13.43,13.43,1,NAME AND LOC UNKN,ISPD2_2_4/isd2ispd/1/101850-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,025330-99999,1935,1938,58.4,13.45,13.45,115,SKARA,ISPD2_2_4/isd2ispd/0/025330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,105790-99999,1934,1936,50.62,13.47,13.47,188,MARIENBERG,ISPD2_2_4/isd2ispd/1/105790-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,024180-99999,1935,1938,59.38,13.5,13.5,53,KARLSTAD FLYGPLATS,ISPD2_2_4/isd2ispd/0/024180-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104820-99999,1935,1942,51.3,13.55,13.55,38,1E+030,ISPD2_2_4/isd2ispd/1/104820-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3011,2002-11212,1933,1999,46.6,13.67,13.67,2160,VILLACHERALPE,ISPD2_2_4/Austria/11212,ISPD2_2_4,Austria,ZAMG Austrian station observations ,rob.allan@metoffice.gov.uk,271
1000,103570-99999,1936,1941,52.83,13.7,13.7,13,1E+030,ISPD2_2_4/isd2ispd/1/103570-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101930-99999,1937,1943,53.8,13.7,13.7,5,UECKERMUENDE (AUT),ISPD2_2_4/isd2ispd/1/101930-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Teramo_bullet,1914,1924,42.65,13.73,13.73,9999,Teramo_bulletins,ISPD30_add/ITALY/Teramo_bulletins,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
3007,Teramo_UCEA,1905,1925,42.65,13.73,13.73,288,Teramo_UCEA,ISPD30_add/ITALY/Teramo_UCEA,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
3007,Teramo_UCEA,1925,1950,42.65,13.73,13.73,396,Teramo_UCEA,ISPD30_add/ITALY/Teramo_UCEA,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,111580-99999,1938,1943,47.12,13.73,13.73,1025,BOGUS AUSTRIAN,ISPD2_2_4/isd2ispd/1/111580-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104900-99999,1936,1943,51.6,13.73,13.73,38,DOBERLUG/KIRCHHAIN,ISPD2_2_4/isd2ispd/1/104900-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103660-99999,1938,1938,52.65,13.73,13.73,23,1E+030,ISPD2_2_4/isd2ispd/1/103660-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,161100-99999,1932,1940,45.65,13.77,13.77,16,TRIESTE,ISPD2_2_4/isd2ispd/1/161100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104880-99999,1931,1943,51.13,13.77,13.77,70,DRESDEN/KLOTZSCHE,ISPD2_2_4/isd2ispd/1/104880-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,024120-99999,1935,1938,60.17,13.78,13.78,193,GUSTAVSFORS       &,ISPD2_2_4/isd2ispd/0/024120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,114650-99999,1933,2009,50.65,13.8,13.8,228,MILESOVKA,ISPD2_2_4/isd2ispd/1/114650-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,026390-99999,1935,1938,55.43,13.82,13.82,5,YSTAD             &,ISPD2_2_4/isd2ispd/0/026390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,102890-99999,1936,1943,53.32,13.87,13.87,8,GRUENOW (AUT),ISPD2_2_4/isd2ispd/1/102890-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,114640-99999,1931,1937,50.55,13.93,13.93,840,MILESOVKA,ISPD2_2_4/isd2ispd/1/114640-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110090-99999,1934,1943,48.18,14.03,14.03,319,WELS/FLUGFELD,ISPD2_2_4/isd2ispd/1/110090-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,101920-99999,1937,1941,53.87,14.05,14.05,9,HERINGSDORF,ISPD2_2_4/isd2ispd/1/101920-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103930-99999,1931,1941,52.2,14.12,14.12,32,LINDENBERG,ISPD2_2_4/isd2ispd/1/103930-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3011,5010-11012,1874,2002,48.05,14.13,14.13,389,KREMSMUENSTER,ISPD2_2_4/Austria/11012,ISPD2_2_4,Austria,ZAMG Austrian station observations ,rob.allan@metoffice.gov.uk,271
1000,104970-99999,1939,1942,51.28,14.13,14.13,88,1E+030,ISPD2_2_4/isd2ispd/1/104970-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,111570-99999,1938,1944,47.53,14.15,14.15,640,AIGEN IM ENNSTAL,ISPD2_2_4/isd2ispd/1/111570-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,025500-99999,1931,1938,57.78,14.17,14.17,98,JONKOPING/AXAMO,ISPD2_2_4/isd2ispd/0/025500-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Napoli,1895,1940,40.86,14.23,14.23,9999,Napoli,ISPD30_add/ITALY/Napoli,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,115180-99999,1929,1939,50.1,14.28,14.28,371,PRAHA/RUZYNE,ISPD2_2_4/isd2ispd/1/115180-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122000-99999,1937,1939,53.92,14.28,14.28,3,SWINOUJSCIE,ISPD2_2_4/isd2ispd/1/122000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122000-99999,1933,1940,53.92,14.28,14.28,9999,SWINOUJSCIE,ISPD2_2_4/isd2ispd/1/122000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104920-99999,1931,1942,51.77,14.3,14.3,23,COTTBUS (FLUGPLATZ),ISPD2_2_4/isd2ispd/1/104920-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110100-99999,1934,1942,48.3,14.32,14.32,384,LINZ/HOERSCHING-FLU,ISPD2_2_4/isd2ispd/1/110100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,112310-99999,1931,1944,46.67,14.33,14.33,448,KLAGENFURT-FLUGHAFE,ISPD2_2_4/isd2ispd/1/112310-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,100080-99999,1931,1939,54.83,14.37,14.37,9999,1E+030,ISPD2_2_4/isd2ispd/1/100080-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,115410-99999,1933,1936,48.95,14.4,14.4,391,CESKE BUDEJOVICE,ISPD2_2_4/isd2ispd/1/115410-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,023240-99999,1937,1938,62.05,14.42,14.42,363,SVEG,ISPD2_2_4/isd2ispd/0/023240-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,115190-99999,1931,2013,50.07,14.43,14.43,254,PRAHA-KARLOV,ISPD2_2_4/isd2ispd/1/115190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,1152,1900,1975,67.27,14.43,14.43,9999,BODOE,ISPD2_2_4/ispd1_1/wasa/N__01152,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,115410-99999,1939,1943,48.95,14.45,14.45,408,CESKE BUDEJOVICE,ISPD2_2_4/isd2ispd/1/115410-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,130150-99999,1936,1939,46.07,14.5,14.5,284,LJUBLJANA/BEZIGRAD,ISPD2_2_4/isd2ispd/1/130150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1013,valetta,1875,1920,35.9,14.51,14.51,21,Valetta,ISPD30_add/ACRE/valetta,ISPD30_add,ACRE,international stations recovered by Atmospheric Circulation Reconstructions over the Earth (ACRE) initiative,Rob Allan,#N/A
1013,valetta,1921,1925,35.9,14.51,14.51,59,Valetta,ISPD30_add/ACRE/valetta,ISPD30_add,ACRE,international stations recovered by Atmospheric Circulation Reconstructions over the Earth (ACRE) initiative,Rob Allan,#N/A
1013,valetta,1853,1949,35.9,14.51,14.51,71,Valetta,ISPD30_add/ACRE/valetta,ISPD30_add,ACRE,international stations recovered by Atmospheric Circulation Reconstructions over the Earth (ACRE) initiative,Rob Allan,#N/A
1000,115670-99999,1939,1943,50.12,14.53,14.53,283,PRAHA-KBELY,ISPD2_2_4/isd2ispd/1/115670-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,103980-99999,1936,1942,52.33,14.62,14.62,15,1E+030,ISPD2_2_4/isd2ispd/1/103980-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122050-99999,1928,1942,53.4,14.63,14.63,1,SZCZECIN,ISPD2_2_4/isd2ispd/1/122050-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,022260-99999,1935,1938,63.18,14.65,14.65,321,OSTERSUND FROSON,ISPD2_2_4/isd2ispd/0/022260-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104940-99999,1939,1941,51.98,14.73,14.73,13,1E+030,ISPD2_2_4/isd2ispd/1/104940-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,111650-99999,1938,1943,47.2,14.77,14.77,669,ZELTWEG,ISPD2_2_4/isd2ispd/1/111650-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121020-99999,1937,1943,54.02,14.77,14.77,9999,1E+030,ISPD2_2_4/isd2ispd/1/121020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,061930-99999,1931,1938,55.28,14.77,14.77,77,HAMMER ODDE,ISPD2_2_4/isd2ispd/0/061930-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,6193,1874,1977,55.3,14.78,14.78,9999,HAMMERODDE FYR,ISPD2_2_4/ispd1_1/wasa/DK_06193,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,132160-99999,1936,1939,44.75,14.8,14.8,342,1E+030,ISPD2_2_4/isd2ispd/1/132160-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104980-99999,1937,1940,50.9,14.82,14.82,84,1E+030,ISPD2_2_4/isd2ispd/1/104980-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,026400-99999,1935,1938,56.38,14.82,14.82,173,VAXJO/URASA(SAFB),ISPD2_2_4/isd2ispd/0/026400-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,104990-99999,1932,1943,51.15,14.95,14.95,72,GOERLITZ,ISPD2_2_4/isd2ispd/1/104990-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122070-99999,1936,1943,53.32,15,15,9,1E+030,ISPD2_2_4/isd2ispd/1/122070-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,116030-99999,1937,1943,50.77,15.07,15.07,387,LIBEREC,ISPD2_2_4/isd2ispd/1/116030-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,124010-99999,1937,1942,51.65,15.15,15.15,144,1E+030,ISPD2_2_4/isd2ispd/1/124010-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,024360-99999,1935,1938,59.27,15.22,15.22,33,OREBRO/EKEBY (DEAD),ISPD2_2_4/isd2ispd/0/024360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110270-99999,1933,2010,48.22,15.33,15.33,220,STOCKERAU,ISPD2_2_4/isd2ispd/1/110270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121010-99999,1939,1943,54.15,15.35,15.35,1,1E+030,ISPD2_2_4/isd2ispd/1/121010-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3015,14330,1872,2003,44.55,15.38,15.38,564,GOSPIC,ISPD2_2_4/croatia/Gospic.asc,ISPD2_2_4,croatia,Croatian Meteorological and Hydrological Service land stations,Lidija Srnec ,275
1000,124040-99999,1939,1942,51.63,15.38,15.38,46,1E+030,ISPD2_2_4/isd2ispd/1/124040-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,112400-99999,1934,1943,46.98,15.45,15.45,335,GRAZ-THALERHOF-FLUG,ISPD2_2_4/isd2ispd/1/112400-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3011,1640-11290,1894,1975,47.08,15.45,15.45,378,GRAZ UNIVERSITAET,ISPD2_2_4/Austria/11290,ISPD2_2_4,Austria,ZAMG Austrian station observations ,rob.allan@metoffice.gov.uk,271
1000,124000-99999,1931,1942,51.92,15.5,15.5,45,ZIELONA GORA,ISPD2_2_4/isd2ispd/1/124000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Foggia,1895,1940,41.46,15.54,15.54,9999,Foggia,ISPD30_add/ITALY/Foggia,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
3007,Sassari,1900,1936,38.2,15.55,15.55,9999,Sassari,ISPD30_add/ITALY/Sassari,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
3007,Messina,1910,1940,38.2,15.55,15.55,9999,Messina,ISPD30_add/ITALY/Messina,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,164200-99999,1933,2013,38.2,15.55,15.55,54,MESSINA,ISPD2_2_4/isd2ispd/1/164200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,123110-99999,1937,1937,52.43,15.55,15.55,14,1E+030,ISPD2_2_4/isd2ispd/1/123110-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121000-99999,1935,1935,54.18,15.57,15.57,6,KOLOBRZEG,ISPD2_2_4/isd2ispd/1/121000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,124060-99999,1939,1943,51.55,15.58,15.58,39,1E+030,ISPD2_2_4/isd2ispd/1/124060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,024330-99999,1935,1938,60.62,15.63,15.63,122,FALUN,ISPD2_2_4/isd2ispd/0/024330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3007,Reggio_Calabr,1895,1908,38.11,15.65,15.65,9999,Reggio_Calabria,ISPD30_add/ITALY/Reggio_Calabria,ISPD30_add,ITALY,Northern Italian Pressure Observations, maurizio.maugeri@unimi.it,#N/A
1000,122990-99999,1932,1941,52.85,15.67,15.67,11,1E+030,ISPD2_2_4/isd2ispd/1/122990-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121000-99999,1936,1942,54.2,15.67,15.67,2,KOLOBRZEG,ISPD2_2_4/isd2ispd/1/121000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,116430-99999,1931,1942,50.75,15.73,15.73,491,PEC POD SNEZKOU,ISPD2_2_4/isd2ispd/1/116430-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,116590-99999,1937,1937,49.58,15.77,15.77,543,PRIBYSLAV,ISPD2_2_4/isd2ispd/1/116590-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,125000-99999,1933,1942,50.9,15.78,15.78,104,JELENIA GORA,ISPD2_2_4/isd2ispd/1/125000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122110-99999,1936,1939,53.77,15.78,15.78,27,1E+030,ISPD2_2_4/isd2ispd/1/122110-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,116480-99999,1939,1943,50.25,15.85,15.85,239,HRADEC KRALOVE,ISPD2_2_4/isd2ispd/1/116480-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,111770-99999,1933,1938,47.68,15.87,15.87,462,1E+030,ISPD2_2_4/isd2ispd/1/111770-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,112450-99999,1939,1944,46.8,15.88,15.88,373,BAD GLEICHENBERG,ISPD2_2_4/isd2ispd/1/112450-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3015,14236,1861,2002,45.81,15.98,15.98,162,ZAGREB GRIC,ISPD2_2_4/croatia/Gric.asc,ISPD2_2_4,croatia,Croatian Meteorological and Hydrological Service land stations,Lidija Srnec ,275
1000,131300-99999,1936,1943,45.82,16.03,16.03,163,ZAGREB/MAKSIMIR,ISPD2_2_4/isd2ispd/1/131300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,124150-99999,1937,1942,51.2,16.08,16.08,38,LEGNICA,ISPD2_2_4/isd2ispd/1/124150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122090-99999,1939,1941,53.4,16.1,16.1,45,1E+030,ISPD2_2_4/isd2ispd/1/122090-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121070-99999,1935,1941,54.28,16.12,16.12,9999,BOGUS POLISH,ISPD2_2_4/isd2ispd/1/121070-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,010100-99999,1936,1938,69.32,16.13,16.13,7,ANDOYA,ISPD2_2_4/isd2ispd/0/010100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,010100-99999,1931,1935,69.33,16.13,16.13,7,ANDOYA,ISPD2_2_4/isd2ispd/0/010100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,111820-99999,1934,1944,47.8,16.23,16.23,268,WIENER NEUSTADT,ISPD2_2_4/isd2ispd/1/111820-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,111810-99999,1939,1943,47.97,16.27,16.27,235,VOESLAU-FLUGFELD,ISPD2_2_4/isd2ispd/1/111810-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,124160-99999,1936,1942,51.8,16.32,16.32,29,1E+030,ISPD2_2_4/isd2ispd/1/124160-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110350-99999,1939,1941,48.33,16.33,16.33,157,WIEN/HOHE WARTE,ISPD2_2_4/isd2ispd/1/110350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121140-99999,1930,1930,54.43,16.38,16.38,7,NIECHORZE,ISPD2_2_4/isd2ispd/1/121140-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121140-99999,1931,1942,54.43,16.38,16.38,2,NIECHORZE,ISPD2_2_4/isd2ispd/1/121140-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,125190-99999,1936,1936,50.4,16.4,16.4,170,1E+030,ISPD2_2_4/isd2ispd/1/125190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,133340-99999,1931,2004,43.52,16.43,16.43,128,SPLIT/MARJAN,ISPD2_2_4/isd2ispd/1/133340-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3015,14447,1858,2002,43.16,16.45,16.45,20,HVAR,ISPD2_2_4/croatia/Hvar.asc,ISPD2_2_4,croatia,Croatian Meteorological and Hydrological Service land stations,Lidija Srnec ,275
1000,026720-99999,1935,1938,56.65,16.45,16.45,7,KALMAR,ISPD2_2_4/isd2ispd/0/026720-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,122250-99999,1931,1942,53.27,16.47,16.47,38,NADARZYCE,ISPD2_2_4/isd2ispd/1/122250-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110350-99999,1931,1938,48.22,16.55,16.55,157,WIEN/HOHE WARTE,ISPD2_2_4/isd2ispd/1/110350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3011,5901-11036,1888,1975,48.12,16.57,16.57,190,WIEN/SCHWECHAT-FLUG,ISPD2_2_4/Austria/11036,ISPD2_2_4,Austria,ZAMG Austrian station observations ,rob.allan@metoffice.gov.uk,271
1000,020680-99999,1935,1938,61.87,16.57,16.57,72,DELSBO,ISPD2_2_4/isd2ispd/0/020680-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,128050-99999,1936,1939,47.68,16.58,16.58,234,SOPRON,ISPD2_2_4/isd2ispd/1/128050-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,128120-99999,1936,1939,47.25,16.6,16.6,241,SZOMBATHELY,ISPD2_2_4/isd2ispd/1/128120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,117230-99999,1939,1943,49.18,16.65,16.65,243,BRNO/TURANY,ISPD2_2_4/isd2ispd/1/117230-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,125330-99999,1936,1942,50.3,16.67,16.67,113,1E+030,ISPD2_2_4/isd2ispd/1/125330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121080-99999,1936,1936,54.12,16.68,16.68,24,1E+030,ISPD2_2_4/isd2ispd/1/121080-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,125010-99999,1939,1942,50.95,16.77,16.77,47,1E+030,ISPD2_2_4/isd2ispd/1/125010-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,123300-99999,1931,1943,52.42,16.83,16.83,99,POZNAN,ISPD2_2_4/isd2ispd/1/123300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,121150-99999,1938,1943,54.58,16.85,16.85,4,USTKA,ISPD2_2_4/isd2ispd/1/121150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,110390-99999,1938,1944,48,16.9,16.9,180,SPITZERBERG ARPT,ISPD2_2_4/isd2ispd/1/110390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,124240-99999,1939,1942,51.1,16.92,16.92,37,WROCLAW II,ISPD2_2_4/isd2ispd/1/124240-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
